Day,Crop_Biomass (kg/ha),Weed_Biomass (kg/ha),Pest_Density (ind/m²),Bat_Population (ind/km²),Soil_Organic_Matter (%)
25,500.0,11.898751380921015,63.93823298561069,77.46959200382118,2.287472639199689
26,500.0,10.475159791021996,67.31565612845898,77.3713253803204,2.287873757910299
27,500.0,9.223041039703846,70.52277537305994,77.27328904267182,2.2882214284486304
28,500.0,8.121601058184027,73.53909556868396,77.17548312318742,2.288522085870759
29,500.0,7.152584726081255,76.35046422664958,77.07790773495286,2.2887813852329484
30,500.0,6.299963650939339,78.94882845607759,76.9805629741202,2.2890042967828172
31,500.0,5.549662644161485,81.33168950172588,76.88344892182246,2.289195189450975
32,500.0,4.889320052271137,83.50135139408455,76.7865656457385,2.2893579040922165
33,500.0,4.308077715560247,85.46405931493344,76.68991320134288,2.2894958177442217
34,500.0,3.79639686028786,87.22911123818362,76.59349163287732,2.2896119000135036
